HoleID,From_m,To_m,Zn_pct,Pb_pct,Ag_ppm,BD_tonnes_m3,LowRecovery_<=85pct
BX21-035,138.00,140.00,4.447,1.459,24.9,2.846,N
BX21-035,140.00,141.00,4.315,1.474,25.8,2.929,N
BX21-035,141.00,142.00,4.513,1.421,30.3,2.916,N
BX21-035,142.00,143.00,5.126,1.655,31.5,2.970,N
BX21-035,143.00,145.00,4.054,1.324,22.5,2.855,N
BX21-035,145.00,146.50,5.101,1.650,27.2,2.924,N
BX21-035,146.50,148.00,4.438,1.578,25.6,2.870,N
BX21-035,148.00,149.00,4.757,1.755,28.7,2.879,N
BX21-035,149.00,151.00,4.086,1.409,24.6,2.883,N
BX21-035,151.00,152.50,4.443,1.467,27.1,2.921,N
BX21-035,152.50,153.50,4.211,1.316,24.8,2.845,N
BX21-035,153.50,154.50,4.647,1.703,31.2,2.872,N
BX21-035,154.50,155.50,4.297,1.607,26.4,2.840,N
BX21-035,155.50,157.50,4.574,1.602,24.0,2.816,Y
BX21-035,157.50,159.50,4.588,1.604,26.6,2.938,N
BX21-035,159.50,161.50,3.808,1.301,23.5,2.853,Y
BX21-035,161.50,162.50,4.580,1.581,28.7,2.892,N
BX21-035,162.50,164.00,4.706,1.584,29.9,2.887,N
BX21-035,164.00,165.00,4.776,1.645,30.5,2.925,N
BX21-035,165.00,166.00,5.306,1.992,33.0,2.933,N
BX21-035,166.00,167.00,4.525,1.616,22.9,2.877,N
BX21-035,167.00,168.50,5.074,1.802,32.3,2.901,N
BX21-035,168.50,169.50,4.382,1.479,27.3,2.907,N
BX21-035,169.50,171.00,4.881,1.802,31.6,2.914,N
BX21-035,171.00,172.00,4.213,1.667,25.7,2.867,N
BX21-035,172.00,173.00,4.672,1.608,29.5,2.932,N
BX21-035,173.00,174.00,4.980,1.833,27.1,2.920,N
BX21-035,174.00,175.00,4.991,1.774,33.2,2.899,N
BX21-035,175.00,176.00,4.481,1.514,28.3,2.903,N
BX21-035,176.00,177.00,4.098,1.575,25.3,2.873,N
BX21-036,0.00,1.00,0.114,0.028,0.5,2.665,N
BX21-036,1.00,2.50,0.181,0.285,0.5,2.626,N
BX21-036,2.50,3.50,0.250,0.010,0.5,2.640,N
BX21-036,3.50,4.50,0.020,0.010,0.5,2.575,N
BX21-036,4.50,6.50,0.507,0.256,0.5,2.706,N
BX21-036,6.50,7.50,0.286,0.105,0.5,2.656,N
BX21-036,7.50,8.50,0.020,0.010,0.5,2.604,N
BX21-036,8.50,9.50,0.434,0.025,1.8,2.593,N
BX21-036,9.50,10.50,0.589,0.156,3.1,2.644,N
BX21-036,10.50,12.50,0.037,0.128,0.6,2.615,N
BX21-036,12.50,13.50,1.018,0.477,5.8,2.652,N
BX21-036,13.50,15.00,0.020,0.010,1.1,2.643,N
BX21-036,15.00,17.00,0.094,0.017,0.5,2.628,N
BX21-036,17.00,18.50,0.411,0.029,0.9,2.610,N
BX21-036,18.50,20.00,0.501,0.060,3.5,2.632,N
BX21-036,20.00,21.50,0.205,0.010,2.3,2.569,N
BX21-036,21.50,22.50,1.007,0.265,9.5,2.715,N
BX21-036,22.50,24.00,0.976,0.274,4.4,2.647,N
BX21-036,24.00,25.00,1.157,0.517,9.5,2.672,N
BX21-036,25.00,26.00,0.020,0.010,1.8,2.608,N
BX21-036,26.00,27.00,0.020,0.124,0.5,2.620,Y
BX21-036,27.00,28.00,0.266,0.127,0.5,2.666,N
BX21-036,28.00,29.50,0.395,0.077,3.1,2.685,N
BX21-036,29.50,31.00,0.427,0.113,5.2,2.664,N
BX21-036,31.00,32.50,0.561,0.256,1.7,2.634,N
BX21-036,32.50,33.50,0.113,0.010,1.2,2.606,N
BX21-036,33.50,34.50,0.107,0.086,1.9,2.652,N
BX21-036,34.50,35.50,0.891,0.382,2.7,2.648,N
BX21-036,35.50,37.00,0.835,0.375,8.0,2.657,N
BX21-036,37.00,38.00,0.020,0.010,0.5,2.665,N
BX21-036,38.00,39.00,0.808,0.169,3.6,2.611,N
BX21-036,39.00,40.00,0.947,0.306,4.4,2.681,N
BX21-036,40.00,41.50,0.302,0.010,3.2,2.661,N
BX21-036,41.50,42.50,0.234,0.130,4.1,2.660,N
BX21-036,42.50,43.50,1.063,0.285,6.7,2.700,N
BX21-036,43.50,44.50,0.530,0.134,4.2,2.666,N
BX21-036,44.50,46.50,0.662,0.278,4.1,2.669,N
BX21-036,46.50,48.00,0.654,0.163,5.5,2.712,N
BX21-036,48.00,49.00,0.472,0.168,2.1,2.643,N
BX21-036,49.00,50.00,0.957,0.376,5.7,2.715,N
BX21-036,50.00,51.00,0.811,0.442,5.1,2.663,N
BX21-036,51.00,52.50,0.930,0.469,8.6,2.620,N
BX21-036,52.50,53.50,0.860,0.375,1.9,2.679,N
BX21-036,53.50,54.50,1.442,0.480,7.8,2.685,N
BX21-036,54.50,56.00,0.822,0.380,5.0,2.704,N
BX21-036,56.00,57.50,1.045,0.359,10.7,2.670,N
BX21-036,57.50,59.00,0.741,0.237,2.6,2.630,N
BX21-036,59.00,60.00,0.472,0.048,5.2,2.623,N
BX21-036,60.00,62.00,1.113,0.239,7.8,2.612,N
BX21-036,62.00,64.00,0.622,0.230,5.3,2.666,N
BX21-036,64.00,65.00,0.600,0.182,2.0,2.638,N
BX21-036,65.00,67.00,1.091,0.354,3.7,2.660,N
BX21-036,67.00,68.00,1.192,0.364,5.2,2.705,N
BX21-036,68.00,70.00,0.207,0.030,1.7,2.663,N
BX21-036,70.00,71.00,0.714,0.215,1.9,2.673,Y
BX21-036,71.00,72.50,0.449,0.088,6.8,2.605,N
BX21-036,72.50,74.50,1.237,0.450,6.1,2.707,N
BX21-036,74.50,75.50,1.038,0.491,3.9,2.682,N
BX21-036,75.50,76.50,0.563,0.269,7.6,2.707,N
BX21-036,76.50,78.00,1.289,0.476,10.9,2.705,N
BX21-036,78.00,79.50,1.413,0.427,9.5,2.676,N
BX21-036,79.50,80.50,0.710,0.236,6.0,2.689,N
BX21-036,80.50,82.00,0.624,0.010,0.5,2.654,N
BX21-036,82.00,84.00,0.236,0.010,0.5,2.572,N
BX21-036,84.00,85.50,1.242,0.432,6.3,2.729,N
BX21-036,85.50,87.00,0.674,0.205,2.7,2.672,N
BX21-036,87.00,89.00,1.422,0.459,7.8,2.685,N
BX21-036,89.00,90.00,1.118,0.449,5.8,2.691,N
BX21-036,90.00,91.50,1.831,0.614,10.8,2.734,N
BX21-036,91.50,92.50,1.571,0.503,10.9,2.748,N
BX21-036,92.50,93.50,1.391,0.411,10.0,2.688,N
BX21-036,93.50,94.50,0.904,0.323,3.5,2.692,N
BX21-036,94.50,96.50,0.786,0.052,7.1,2.657,N
BX21-036,96.50,98.50,1.194,0.398,7.7,2.627,N
BX21-036,98.50,99.50,1.628,0.602,9.5,2.737,N
BX21-036,99.50,100.50,0.614,0.225,1.1,2.713,N
BX21-036,100.50,101.50,1.741,0.541,9.2,2.751,N
BX21-036,101.50,102.50,1.023,0.276,7.6,2.732,N
BX21-036,102.50,103.50,1.243,0.265,8.1,2.717,N
BX21-036,103.50,104.50,1.414,0.541,9.8,2.707,N
BX21-036,104.50,105.50,1.035,0.461,5.9,2.692,N
BX21-036,105.50,106.50,1.242,0.546,5.3,2.707,N
BX21-036,106.50,107.50,1.218,0.511,4.3,2.734,N
BX21-036,107.50,108.50,0.695,0.053,5.0,2.663,N
BX21-036,108.50,109.50,1.404,0.592,8.1,2.661,N
BX21-036,109.50,111.00,1.579,0.609,7.8,2.684,N
BX21-036,111.00,112.50,1.799,0.592,14.1,2.752,N
BX21-036,112.50,114.50,1.779,0.749,7.2,2.754,N
BX21-036,114.50,116.00,1.270,0.430,10.0,2.694,N
BX21-036,116.00,118.00,0.902,0.251,5.4,2.646,N
BX21-036,118.00,119.00,1.624,0.604,9.6,2.744,N
BX21-036,119.00,121.00,0.947,0.572,7.2,2.638,N
BX21-036,121.00,122.00,1.402,0.511,14.5,2.682,N
BX21-036,122.00,123.00,1.871,0.574,16.6,2.710,N
BX21-036,123.00,124.00,1.572,0.506,7.8,2.717,N
BX21-036,124.00,125.00,1.099,0.354,5.5,2.716,N
BX21-036,125.00,126.50,2.471,0.765,14.0,2.793,N
BX21-036,126.50,127.50,2.285,0.765,12.1,2.791,N
BX21-036,127.50,129.50,1.685,0.507,11.6,2.729,N
BX21-036,129.50,130.50,1.327,0.356,8.7,2.650,N
BX21-036,130.50,131.50,2.043,0.753,10.7,2.702,N
BX21-036,131.50,133.00,1.612,0.491,10.9,2.733,N
BX21-036,133.00,134.00,1.846,0.624,10.8,2.770,N
BX21-036,134.00,135.50,1.721,0.569,11.6,2.787,N
BX21-036,135.50,136.50,1.942,0.776,13.1,2.780,N
BX21-036,136.50,137.50,1.474,0.407,9.3,2.667,N
BX21-036,137.50,138.50,1.492,0.361,6.7,2.673,N
BX21-036,138.50,140.00,2.077,0.864,12.8,2.752,N
BX21-036,140.00,141.00,1.925,0.647,9.9,2.688,N
BX21-036,141.00,142.00,2.167,0.686,15.3,2.692,N
BX21-036,142.00,144.00,1.261,0.291,7.9,2.706,N
BX21-036,144.00,146.00,1.692,0.647,11.6,2.647,N
BX21-036,146.00,148.00,1.666,0.520,10.4,2.668,N
BX21-036,148.00,150.00,2.554,0.944,15.0,2.767,N
BX21-036,150.00,151.00,2.278,0.700,12.8,2.744,N
BX21-036,151.00,153.00,2.056,0.751,14.2,2.727,N
BX21-036,153.00,155.00,1.883,0.598,9.3,2.687,N
BX21-036,155.00,156.00,1.609,0.506,9.8,2.760,N
BX21-036,156.00,157.00,2.207,0.902,12.1,2.759,N
BX21-036,157.00,158.00,1.712,0.462,11.0,2.685,N
BX21-036,158.00,160.00,2.280,0.830,11.3,2.786,N
BX21-036,160.00,162.00,2.275,0.678,15.0,2.819,N
BX21-036,162.00,163.50,2.034,0.733,14.1,2.737,N
BX21-036,163.50,164.50,2.129,0.629,15.2,2.744,N
BX21-036,164.50,166.50,1.979,0.745,13.5,2.777,N
BX21-036,166.50,167.50,2.554,0.744,20.3,2.786,N
BX21-036,167.50,169.00,1.852,0.780,11.9,2.747,N
BX21-036,169.00,171.00,2.601,0.969,14.2,2.775,N
BX21-036,171.00,172.50,2.712,0.899,17.1,2.795,N
BX21-036,172.50,174.00,2.376,0.682,14.9,2.742,N
BX21-036,174.00,175.50,1.838,0.686,6.8,2.709,N
BX21-036,175.50,176.50,2.564,0.965,15.4,2.750,N
BX21-036,176.50,177.50,2.371,0.591,12.5,2.784,N
BX21-036,177.50,179.50,2.832,1.080,15.7,2.797,N
BX21-036,179.50,181.50,2.476,0.773,14.8,2.796,N
BX21-036,181.50,183.00,2.689,0.854,18.4,2.794,N
BX21-036,183.00,184.50,2.538,0.737,14.4,2.845,N
BX21-036,184.50,185.50,3.053,0.918,14.9,2.800,N
BX21-036,185.50,187.50,2.543,0.992,10.3,2.760,Y
BX21-036,187.50,189.50,2.678,0.971,14.5,2.783,N
BX21-036,189.50,190.50,2.559,0.853,13.4,2.757,N
BX21-036,190.50,192.50,2.874,1.046,14.3,2.766,N
BX21-036,192.50,193.50,2.726,0.965,13.4,2.772,N
BX21-036,193.50,195.00,2.664,0.952,12.7,2.777,N
BX21-037,0.00,2.00,0.284,0.156,4.8,2.582,N
BX21-037,2.00,4.00,0.618,0.162,4.6,2.648,N
BX21-037,4.00,5.50,0.020,0.010,0.5,2.610,N
BX21-037,5.50,7.50,0.020,0.053,0.5,2.659,N
BX21-037,7.50,8.50,0.020,0.010,0.5,2.634,N
BX21-037,8.50,9.50,0.503,0.206,1.7,2.596,N
BX21-037,9.50,10.50,0.020,0.010,1.4,2.653,N
BX21-037,10.50,12.00,0.020,0.048,2.1,2.608,N
BX21-037,12.00,13.00,0.020,0.010,5.0,2.613,N
BX21-037,13.00,15.00,0.020,0.075,5.8,2.634,N
BX21-037,15.00,17.00,0.194,0.141,4.2,2.614,N
BX21-037,17.00,18.00,0.132,0.140,0.5,2.634,N
BX21-037,18.00,19.00,0.108,0.010,1.4,2.655,N
BX21-037,19.00,20.00,0.375,0.114,2.4,2.605,N
BX21-037,20.00,21.50,0.084,0.010,0.5,2.611,N
BX21-037,21.50,22.50,0.020,0.095,0.5,2.624,N
BX21-037,22.50,24.50,0.020,0.110,0.5,2.633,N
BX21-037,24.50,25.50,0.020,0.055,0.5,2.669,N
BX21-037,25.50,27.50,0.020,0.120,0.5,2.669,N
BX21-037,27.50,29.50,0.020,0.010,0.5,2.601,N
BX21-037,29.50,30.50,0.300,0.024,0.7,2.665,N
BX21-037,30.50,32.50,0.020,0.017,3.2,2.651,N
BX21-037,32.50,33.50,0.020,0.010,0.5,2.663,Y
BX21-037,33.50,34.50,0.020,0.097,0.5,2.673,N
BX21-037,34.50,36.50,0.055,0.162,0.5,2.609,N
BX21-037,36.50,38.50,0.020,0.048,0.5,2.648,N
BX21-037,38.50,40.50,0.020,0.039,0.5,2.617,N
BX21-037,40.50,42.50,0.228,0.210,2.7,2.640,N
BX21-037,42.50,43.50,0.246,0.022,1.5,2.613,N
BX21-037,43.50,44.50,0.047,0.010,3.3,2.610,N
BX21-037,44.50,45.50,0.493,0.104,0.6,2.650,N
BX21-037,45.50,46.50,0.020,0.074,0.7,2.624,N
BX21-037,46.50,48.00,0.327,0.016,7.4,2.621,Y
BX21-037,48.00,50.00,0.312,0.276,3.5,2.660,N
BX21-037,50.00,51.00,0.080,0.010,2.5,2.612,N
BX21-037,51.00,52.50,0.195,0.178,0.5,2.617,N
BX21-037,52.50,54.00,0.142,0.082,3.1,2.609,N
BX21-037,54.00,56.00,0.020,0.010,2.8,2.554,N
BX21-037,56.00,57.00,0.020,0.010,0.7,2.606,N
BX21-037,57.00,58.50,0.050,0.019,0.5,2.640,N
BX21-037,58.50,60.00,0.020,0.010,1.2,2.609,N
BX21-037,60.00,61.00,0.020,0.010,3.6,2.665,N
BX21-037,61.00,62.50,0.020,0.010,0.5,2.610,Y
BX21-037,62.50,64.00,0.283,0.010,4.2,2.650,N
BX21-037,64.00,65.00,0.020,0.010,0.7,2.657,N
BX21-037,65.00,66.00,0.020,0.010,0.5,2.646,N
BX21-037,66.00,67.00,0.020,0.010,0.5,2.616,N
BX21-037,67.00,68.50,0.293,0.072,0.5,2.639,N
BX21-037,68.50,69.50,0.078,0.010,4.5,2.592,N
BX21-037,69.50,70.50,0.020,0.010,2.2,2.618,N
BX21-037,70.50,72.00,0.021,0.117,0.5,2.562,N
BX21-037,72.00,73.50,0.020,0.121,0.5,2.569,N
BX21-037,73.50,75.50,0.020,0.010,0.5,2.587,N
BX21-037,75.50,77.50,0.149,0.010,0.8,2.651,N
BX21-037,77.50,78.50,0.610,0.086,1.3,2.617,N
BX21-037,78.50,80.00,0.351,0.271,4.2,2.664,N
BX21-037,80.00,81.00,0.020,0.049,0.5,2.606,N
BX21-037,81.00,83.00,0.020,0.107,0.5,2.634,N
BX21-037,83.00,84.00,0.530,0.201,2.3,2.679,N
BX21-037,84.00,85.50,0.199,0.010,1.9,2.628,N
BX21-037,85.50,86.50,0.085,0.061,0.5,2.629,N
BX21-037,86.50,88.00,0.020,0.083,2.7,2.602,N
BX21-037,88.00,90.00,0.020,0.010,0.5,2.617,N
BX21-037,90.00,91.00,0.020,0.010,0.5,2.624,N
BX21-037,91.00,92.00,0.020,0.010,0.9,2.624,N
BX21-037,92.00,94.00,0.020,0.056,1.8,2.702,N
BX21-037,94.00,95.00,0.423,0.187,3.1,2.675,N
BX21-037,95.00,96.50,0.025,0.010,0.5,2.642,N
BX21-037,96.50,97.50,0.020,0.010,1.5,2.599,N
BX21-037,97.50,99.50,0.585,0.205,2.7,2.685,N
BX21-037,99.50,100.50,0.714,0.236,1.9,2.669,N
BX21-037,100.50,101.50,0.689,0.391,5.9,2.691,N
BX21-037,101.50,103.50,0.098,0.010,0.5,2.598,N
BX21-037,103.50,105.00,0.020,0.010,2.5,2.609,Y
BX21-037,105.00,106.00,0.020,0.085,2.4,2.634,N
BX21-037,106.00,107.00,0.026,0.010,0.5,2.667,N
BX21-037,107.00,108.00,0.204,0.092,3.7,2.653,N
BX21-037,108.00,110.00,0.020,0.010,2.4,2.637,N
BX21-037,110.00,111.00,0.215,0.034,0.5,2.629,N
BX21-037,111.00,112.00,0.103,0.010,0.6,2.674,N
BX21-037,112.00,113.00,0.344,0.010,5.0,2.684,N
BX21-037,113.00,114.50,0.020,0.033,0.5,2.650,N
BX21-037,114.50,115.50,0.020,0.115,0.5,2.624,N
BX21-037,115.50,117.50,0.049,0.010,1.2,2.671,N
BX21-037,117.50,119.00,0.049,0.038,0.5,2.649,N
BX21-037,119.00,120.50,0.020,0.166,0.5,2.637,N
BX21-037,120.50,121.50,0.020,0.010,0.5,2.630,N
BX21-037,121.50,122.50,0.292,0.010,0.5,2.611,N
BX21-037,122.50,124.50,0.020,0.010,0.5,2.668,N
BX21-037,124.50,126.50,0.119,0.190,0.5,2.596,N
BX21-037,126.50,128.50,0.020,0.087,0.5,2.601,N
BX21-037,128.50,129.50,0.020,0.010,1.8,2.625,N
BX21-037,129.50,131.00,0.020,0.010,0.6,2.652,N
BX21-037,131.00,132.50,0.515,0.190,3.3,2.651,N
BX21-037,132.50,133.50,0.158,0.010,0.5,2.638,N
BX21-037,133.50,134.50,0.020,0.010,0.5,2.577,N
BX21-037,134.50,136.00,0.020,0.010,0.5,2.592,N
BX21-037,136.00,137.00,0.020,0.167,0.5,2.606,N
BX21-037,137.00,138.50,0.216,0.072,1.9,2.664,N
BX21-037,138.50,139.50,0.093,0.269,0.5,2.658,N
BX21-037,139.50,140.50,0.373,0.010,1.4,2.590,N
BX21-037,140.50,141.50,0.020,0.042,2.3,2.607,N
BX21-037,141.50,142.50,0.020,0.010,0.5,2.562,N
BX21-037,142.50,143.50,0.020,0.010,0.5,2.593,N
BX21-037,143.50,144.50,0.020,0.013,0.5,2.599,N
BX21-037,144.50,145.50,0.157,0.130,0.5,2.611,N
BX21-037,145.50,146.50,0.020,0.010,0.5,2.579,N
BX21-037,146.50,148.00,0.020,0.093,0.5,2.697,N
BX21-037,148.00,149.50,0.020,0.010,0.5,2.634,N
BX21-037,149.50,150.50,0.020,0.010,0.9,2.692,N
BX21-037,150.50,151.50,0.020,0.010,2.2,2.611,N
BX21-037,151.50,152.50,0.601,0.286,5.1,2.659,N
BX21-037,152.50,153.50,0.326,0.251,2.1,2.643,N
BX21-037,153.50,154.50,0.197,0.200,3.9,2.634,N
BX21-037,154.50,155.50,0.020,0.100,1.8,2.548,N
BX21-037,155.50,157.50,0.020,0.035,2.2,2.598,N
BX21-037,157.50,159.00,0.137,0.041,3.0,2.614,N
BX21-037,159.00,160.00,0.020,0.010,0.5,2.638,N
BX21-037,160.00,161.00,0.020,0.091,2.5,2.657,N
BX21-037,161.00,162.00,0.020,0.015,1.8,2.632,N
BX21-037,162.00,163.00,0.284,0.010,0.5,2.664,N
BX21-037,163.00,164.50,0.124,0.118,0.5,2.618,N
BX21-037,164.50,165.50,0.020,0.222,0.5,2.657,N
BX21-037,165.50,167.50,0.354,0.169,0.5,2.675,N
BX21-037,167.50,168.50,0.416,0.416,0.6,2.657,N
BX21-037,168.50,170.50,0.020,0.120,1.7,2.629,N
BX21-037,170.50,171.50,0.020,0.010,0.5,2.605,N
BX21-037,171.50,172.50,0.020,0.010,0.5,2.585,N
BX21-037,172.50,174.00,0.020,0.010,0.5,2.611,N
BX21-037,174.00,175.00,0.020,0.108,0.5,2.630,N
BX21-037,175.00,177.00,0.020,0.168,2.1,2.655,N
BX21-037,177.00,178.50,0.170,0.010,3.7,2.666,N
BX21-037,178.50,179.50,0.020,0.065,1.8,2.675,N
BX21-037,179.50,181.00,0.111,0.113,0.5,2.626,N
BX21-037,181.00,182.50,0.534,0.229,5.6,2.665,N
BX21-037,182.50,184.00,0.020,0.064,0.5,2.624,N
BX21-037,184.00,186.00,0.020,0.067,0.5,2.621,N
BX21-037,186.00,187.50,0.020,0.021,4.8,2.584,N
BX21-037,187.50,188.50,0.405,0.081,1.4,2.610,N
BX21-037,188.50,190.50,0.165,0.010,0.6,2.616,N
BX21-037,190.50,192.00,0.020,0.022,0.5,2.633,Y
BX21-037,192.00,194.00,0.708,0.063,1.0,2.626,N
BX21-037,194.00,195.00,0.195,0.110,3.0,2.661,N
BX21-037,195.00,196.00,0.047,0.010,0.8,2.631,N
BX21-037,196.00,197.50,0.020,0.275,2.3,2.592,N
BX21-037,197.50,198.50,0.554,0.265,3.4,2.646,N
BX21-037,198.50,199.50,0.020,0.010,0.5,2.582,N
BX21-037,199.50,201.50,0.020,0.071,0.5,2.560,N
BX21-037,201.50,203.00,0.020,0.010,0.6,2.634,N
BX21-037,203.00,204.00,0.020,0.010,1.6,2.580,N
BX21-037,204.00,205.00,0.355,0.237,0.5,2.657,N
BX21-037,205.00,206.00,0.540,0.154,1.1,2.642,N
BX21-037,206.00,207.00,0.020,0.010,1.3,2.604,N
BX21-037,207.00,208.50,0.020,0.027,0.5,2.661,N
BX21-037,208.50,209.50,0.624,0.190,5.5,2.683,N
BX21-037,209.50,211.00,0.020,0.010,0.5,2.642,N
BX21-037,211.00,212.00,0.020,0.010,3.7,2.590,N
BX21-037,212.00,213.00,0.261,0.257,0.5,2.650,N
BX21-037,213.00,214.00,0.383,0.140,3.5,2.612,N
BX21-037,214.00,215.00,0.396,0.219,5.0,2.668,N
BX21-037,215.00,217.00,0.020,0.010,0.5,2.671,N
BX21-037,217.00,218.50,0.020,0.010,0.5,2.593,N
BX21-037,218.50,219.50,0.247,0.097,0.5,2.614,N
BX21-037,219.50,220.50,0.428,0.306,0.5,2.620,N
BX21-037,220.50,222.00,0.020,0.194,5.1,2.642,N
BX21-037,222.00,224.00,0.770,0.123,6.4,2.654,N
BX21-037,224.00,225.50,0.198,0.227,0.5,2.602,N
BX21-037,225.50,226.50,0.020,0.249,1.6,2.627,N
BX21-037,226.50,227.50,0.207,0.010,1.5,2.614,N
BX21-037,227.50,229.00,0.020,0.155,0.5,2.686,N
BX21-037,229.00,231.00,0.699,0.221,4.9,2.631,N
BX21-037,231.00,232.00,0.065,0.010,0.8,2.657,N
BX21-037,232.00,234.00,0.297,0.169,0.9,2.668,N
BX21-037,234.00,235.00,0.020,0.010,1.3,2.585,N
BX21-037,235.00,237.00,0.020,0.010,4.2,2.624,N
BX21-037,237.00,238.50,0.020,0.138,2.1,2.592,N
BX21-037,238.50,239.50,0.956,0.308,6.7,2.653,N
BX21-037,239.50,241.50,0.020,0.142,2.3,2.631,N
BX21-037,241.50,243.50,0.020,0.065,0.5,2.610,N
BX21-037,243.50,244.50,0.020,0.010,1.5,2.614,N
BX21-037,244.50,245.50,0.217,0.067,0.5,2.587,N
BX21-037,245.50,247.00,0.030,0.010,0.5,2.636,N
BX21-037,247.00,249.00,0.070,0.088,1.3,2.632,N
BX21-037,249.00,250.50,0.020,0.010,0.5,2.572,N
BX21-037,250.50,252.50,0.020,0.027,1.4,2.576,N
BX21-037,252.50,253.50,0.020,0.120,0.5,2.632,N
BX21-037,253.50,254.50,0.020,0.010,0.5,2.601,N
BX21-037,254.50,255.50,0.020,0.010,0.5,2.648,N
BX21-037,255.50,257.50,0.020,0.058,0.5,2.571,N
BX21-037,257.50,258.50,0.113,0.112,0.5,2.600,N
BX21-037,258.50,259.50,0.020,0.062,0.5,2.585,N
BX21-037,259.50,260.50,0.020,0.010,0.7,2.598,N
BX21-037,260.50,261.50,0.020,0.013,2.1,2.629,N
BX21-037,261.50,263.50,0.020,0.010,0.5,2.616,N
BX21-037,263.50,264.50,0.020,0.010,1.2,2.660,N
BX21-037,264.50,266.50,0.065,0.225,0.5,2.670,N
BX21-037,266.50,267.50,0.020,0.010,2.2,2.598,N
BX21-037,267.50,268.50,0.293,0.100,0.5,2.667,N
BX21-037,268.50,270.50,0.020,0.010,0.5,2.600,N
BX21-037,270.50,272.00,0.618,0.178,4.8,2.668,N
BX21-037,272.00,273.50,0.020,0.076,0.5,2.593,N
BX21-037,273.50,274.50,0.035,0.010,1.3,2.650,N
BX21-037,274.50,275.50,0.020,0.010,0.5,2.639,N
BX21-037,275.50,277.50,0.055,0.106,0.5,2.691,N
BX21-037,277.50,279.50,0.200,0.060,3.1,2.650,N
BX21-037,279.50,280.50,0.311,0.010,1.5,2.650,N
BX21-037,280.50,281.50,0.318,0.213,2.9,2.632,N
BX21-037,281.50,283.00,0.020,0.197,1.1,2.629,N
BX21-037,283.00,284.00,0.020,0.167,0.5,2.623,N
BX21-037,284.00,286.00,0.020,0.010,0.5,2.589,N
BX21-037,286.00,287.50,0.020,0.072,0.5,2.614,N
BX21-037,287.50,289.00,0.020,0.012,0.5,2.634,N
BX21-037,289.00,290.50,0.433,0.178,5.5,2.671,N
BX21-037,290.50,292.50,0.020,0.083,0.5,2.625,N
BX21-037,292.50,293.50,0.318,0.207,3.9,2.582,N
BX21-037,293.50,295.00,0.309,0.244,3.0,2.686,N
BX21-037,295.00,296.00,0.020,0.010,0.5,2.626,N
BX21-037,296.00,297.00,0.020,0.060,0.5,2.635,N
BX21-037,297.00,299.00,0.218,0.010,1.1,2.627,N
BX21-037,299.00,300.50,0.020,0.099,1.1,2.674,N
BX21-037,300.50,301.50,0.394,0.110,0.5,2.659,N
BX21-037,301.50,303.50,0.020,0.010,1.3,2.611,N
BX21-037,303.50,305.00,0.121,0.127,2.9,2.605,N
BX21-037,305.00,306.00,0.538,0.470,4.0,2.660,N
BX21-037,306.00,308.00,0.086,0.010,0.5,2.711,N
BX21-037,308.00,309.00,0.020,0.010,0.5,2.616,N
BX21-037,309.00,311.00,0.020,0.028,2.7,2.652,N
BX21-037,311.00,312.00,0.554,0.252,1.2,2.679,N
BX21-037,312.00,313.00,0.205,0.010,1.2,2.598,N
BX21-037,313.00,315.00,0.020,0.010,0.5,2.627,N
BX21-037,315.00,316.00,0.020,0.040,0.5,2.643,N
BX21-038,0.00,1.50,0.020,0.010,0.5,2.651,N
BX21-038,1.50,2.50,0.020,0.036,4.1,2.596,N
BX21-038,2.50,3.50,0.020,0.010,2.7,2.610,N
BX21-038,3.50,5.50,0.020,0.052,1.6,2.602,N
BX21-038,5.50,6.50,0.522,0.285,3.3,2.603,N
BX21-038,6.50,7.50,0.113,0.010,0.5,2.660,N
BX21-038,7.50,8.50,0.020,0.027,1.1,2.630,N
BX21-038,8.50,9.50,0.459,0.018,2.1,2.693,N
BX21-038,9.50,11.00,0.132,0.010,2.4,2.622,N
BX21-038,11.00,12.50,0.020,0.023,0.8,2.616,N
BX21-038,12.50,14.00,0.020,0.010,0.5,2.597,N
BX21-038,14.00,16.00,0.523,0.211,2.1,2.656,N
BX21-038,16.00,18.00,0.020,0.010,2.0,2.677,Y
BX21-038,18.00,19.50,0.020,0.010,0.9,2.640,N
BX21-038,19.50,20.50,0.213,0.152,1.6,2.585,N
BX21-038,20.50,22.00,0.020,0.010,0.5,2.650,N
BX21-038,22.00,23.50,0.299,0.135,2.7,2.657,N
BX21-038,23.50,25.50,0.020,0.020,2.3,2.585,N
BX21-038,25.50,26.50,0.330,0.224,0.6,2.688,N
BX21-038,26.50,28.50,0.439,0.194,1.5,2.664,Y
BX21-038,28.50,29.50,0.048,0.010,0.5,2.583,N
BX21-038,29.50,31.50,0.020,0.010,2.9,2.643,N
BX21-038,31.50,33.00,0.020,0.010,0.5,2.625,N
BX21-038,33.00,35.00,0.271,0.043,0.9,2.659,N
BX21-038,35.00,36.00,0.364,0.340,1.4,2.678,N
BX21-038,36.00,37.00,0.020,0.010,0.5,2.590,N
BX21-038,37.00,38.00,0.312,0.186,0.5,2.607,N
BX21-038,38.00,39.00,0.232,0.173,0.7,2.571,N
BX21-038,39.00,40.00,0.308,0.019,2.3,2.691,N
BX21-038,40.00,41.00,0.232,0.137,0.5,2.698,N
