X,Y,Z,DX,DY,DZ,ROCKTYPE,WEATHERING,CLASS,ZN_PCT,AG_GPT,DENSITY,PERIOD
10340.0,20240.0,440.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.054,0.32,2.623,
10340.0,20260.0,120.0,20.0,20.0,10.0,INTRUSIVE,FRESH,MEASURED,8.918,53.51,3.100,1
10340.0,20260.0,130.0,20.0,20.0,10.0,INTRUSIVE,FRESH,MEASURED,8.063,48.38,3.100,1
10340.0,20260.0,140.0,20.0,20.0,10.0,INTRUSIVE,FRESH,MEASURED,7.762,46.57,3.086,1
10340.0,20260.0,150.0,20.0,20.0,10.0,INTRUSIVE,FRESH,MEASURED,7.600,45.60,3.076,1
10340.0,20260.0,160.0,20.0,20.0,10.0,INTRUSIVE,FRESH,MEASURED,6.654,39.93,3.019,1
10340.0,20260.0,170.0,20.0,20.0,10.0,INTRUSIVE,FRESH,MEASURED,5.926,35.56,2.976,1
10340.0,20260.0,180.0,20.0,20.0,10.0,INTRUSIVE,FRESH,MEASURED,6.329,37.97,3.000,1
10340.0,20260.0,190.0,20.0,20.0,10.0,INTRUSIVE,FRESH,MEASURED,5.661,33.97,2.960,1
10340.0,20260.0,200.0,20.0,20.0,10.0,INTRUSIVE,FRESH,MEASURED,5.823,34.94,2.969,1
10340.0,20260.0,210.0,20.0,20.0,10.0,INTRUSIVE,FRESH,MEASURED,4.700,28.20,2.902,1
10340.0,20260.0,220.0,20.0,20.0,10.0,INTRUSIVE,FRESH,MEASURED,4.114,24.69,2.867,1
10340.0,20260.0,230.0,20.0,20.0,10.0,INTRUSIVE,FRESH,MEASURED,3.619,21.71,2.837,1
10340.0,20260.0,240.0,20.0,20.0,10.0,INTRUSIVE,FRESH,MEASURED,3.696,22.18,2.842,1
10340.0,20260.0,250.0,20.0,20.0,10.0,INTRUSIVE,FRESH,MEASURED,2.806,16.84,2.788,1
10340.0,20260.0,260.0,20.0,20.0,10.0,INTRUSIVE,FRESH,MEASURED,2.353,14.12,2.761,1
10340.0,20260.0,270.0,20.0,20.0,10.0,INTRUSIVE,FRESH,MEASURED,1.981,11.88,2.739,1
10340.0,20260.0,280.0,20.0,20.0,10.0,INTRUSIVE,FRESH,MEASURED,2.325,13.95,2.759,1
10340.0,20260.0,290.0,20.0,20.0,10.0,INTRUSIVE,FRESH,MEASURED,1.942,11.65,2.737,1
10340.0,20260.0,300.0,20.0,20.0,10.0,INTRUSIVE,FRESH,MEASURED,0.963,5.78,2.678,
10340.0,20260.0,310.0,20.0,20.0,10.0,INTRUSIVE,FRESH,MEASURED,0.975,5.85,2.679,
10340.0,20260.0,320.0,20.0,20.0,10.0,INTRUSIVE,FRESH,MEASURED,0.891,5.35,2.673,
10340.0,20260.0,330.0,20.0,20.0,10.0,INTRUSIVE,FRESH,MEASURED,0.833,5.00,2.670,
10340.0,20260.0,340.0,20.0,20.0,10.0,INTRUSIVE,FRESH,MEASURED,0.432,2.59,2.646,
10340.0,20260.0,350.0,20.0,20.0,10.0,INTRUSIVE,FRESH,MEASURED,0.738,4.43,2.664,
10340.0,20260.0,360.0,20.0,20.0,10.0,INTRUSIVE,FRESH,MEASURED,0.464,2.79,2.648,
10340.0,20260.0,370.0,20.0,20.0,10.0,INTRUSIVE,FRESH,MEASURED,0.220,1.32,2.633,
10340.0,20260.0,380.0,20.0,20.0,10.0,INTRUSIVE,TRANSITION,MEASURED,0.494,2.96,2.650,
10340.0,20260.0,390.0,20.0,20.0,10.0,INTRUSIVE,TRANSITION,MEASURED,0.619,3.72,2.657,
10340.0,20260.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,MEASURED,0.020,0.12,2.621,
10340.0,20260.0,410.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.419,2.51,2.645,
10340.0,20260.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,1.110,6.66,2.687,
10340.0,20260.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.143,0.86,2.629,
10340.0,20260.0,440.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.020,0.12,2.621,
10340.0,20280.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,8.354,50.13,3.100,1
10340.0,20280.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,7.795,46.77,3.088,1
10340.0,20280.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,7.888,47.33,3.093,1
10340.0,20280.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,7.410,44.46,3.065,1
10340.0,20280.0,160.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,6.939,41.64,3.036,1
10340.0,20280.0,170.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,6.221,37.33,2.993,1
10340.0,20280.0,180.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,6.014,36.08,2.981,1
10340.0,20280.0,190.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,5.679,34.07,2.961,1
10340.0,20280.0,200.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,4.890,29.34,2.913,1
10340.0,20280.0,210.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,4.807,28.84,2.908,1
10340.0,20280.0,220.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,4.662,27.97,2.900,1
10340.0,20280.0,230.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,3.715,22.29,2.843,1
10340.0,20280.0,240.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,3.276,19.66,2.817,1
10340.0,20280.0,250.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,2.873,17.24,2.792,1
10340.0,20280.0,260.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,2.448,14.69,2.767,1
10340.0,20280.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.234,7.40,2.694,1
10340.0,20280.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.201,7.20,2.692,1
10340.0,20280.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.365,8.19,2.702,1
10340.0,20280.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.706,10.24,2.722,1
10340.0,20280.0,310.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.340,8.04,2.700,1
10340.0,20280.0,320.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,0.843,5.06,2.671,
10340.0,20280.0,330.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,0.634,3.80,2.658,
10340.0,20280.0,340.0,20.0,20.0,10.0,VOLCANIC,FRESH,MEASURED,0.443,2.66,2.647,
10340.0,20280.0,350.0,20.0,20.0,10.0,VOLCANIC,FRESH,MEASURED,0.075,0.45,2.624,
10340.0,20280.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,MEASURED,0.393,2.36,2.644,
10340.0,20280.0,370.0,20.0,20.0,10.0,VOLCANIC,FRESH,MEASURED,0.202,1.21,2.632,
10340.0,20280.0,380.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,MEASURED,0.534,3.20,2.652,
10340.0,20280.0,390.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,MEASURED,0.525,3.15,2.652,
10340.0,20280.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,MEASURED,0.020,0.12,2.621,
10340.0,20280.0,410.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.234,1.41,2.634,
10340.0,20280.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.020,0.12,2.621,
10340.0,20280.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.119,0.71,2.627,
10340.0,20280.0,440.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.020,0.12,2.621,
10340.0,20300.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,7.683,46.10,3.081,1
10340.0,20300.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,7.477,44.86,3.069,1
10340.0,20300.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,7.796,46.78,3.088,1
10340.0,20300.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,6.692,40.15,3.021,1
10340.0,20300.0,160.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,6.658,39.95,3.020,1
10340.0,20300.0,170.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,6.034,36.21,2.982,1
10340.0,20300.0,180.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,5.557,33.34,2.953,1
10340.0,20300.0,190.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,5.591,33.55,2.955,1
10340.0,20300.0,200.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,5.151,30.90,2.929,1
10340.0,20300.0,210.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,4.677,28.06,2.901,1
10340.0,20300.0,220.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,3.933,23.60,2.856,1
10340.0,20300.0,230.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,3.213,19.28,2.813,1
10340.0,20300.0,240.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,2.676,16.05,2.781,1
10340.0,20300.0,250.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,2.431,14.59,2.766,1
10340.0,20300.0,260.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,2.355,14.13,2.761,1
10340.0,20300.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,2.537,15.22,2.772,1
10340.0,20300.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,2.036,12.22,2.742,1
10340.0,20300.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.446,8.68,2.707,1
10340.0,20300.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.155,6.93,2.689,
10340.0,20300.0,310.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.150,6.90,2.689,
10340.0,20300.0,320.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.728,10.37,2.724,1
10340.0,20300.0,330.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,0.663,3.98,2.660,
10340.0,20300.0,340.0,20.0,20.0,10.0,VOLCANIC,FRESH,MEASURED,0.020,0.12,2.621,
10340.0,20300.0,350.0,20.0,20.0,10.0,VOLCANIC,FRESH,MEASURED,0.840,5.04,2.670,
10340.0,20300.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,MEASURED,0.173,1.04,2.630,
10340.0,20300.0,370.0,20.0,20.0,10.0,VOLCANIC,FRESH,MEASURED,0.921,5.53,2.675,
10340.0,20300.0,380.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,MEASURED,0.413,2.48,2.645,
10340.0,20300.0,390.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,MEASURED,0.159,0.95,2.630,
10340.0,20300.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,MEASURED,0.020,0.12,2.621,
10340.0,20300.0,410.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.600,3.60,2.656,
10340.0,20300.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.020,0.12,2.621,
10340.0,20300.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.166,1.00,2.630,
10340.0,20300.0,440.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.025,0.15,2.621,
10340.0,20320.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,6.620,39.72,3.017,1
10340.0,20320.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,7.264,43.59,3.056,1
10340.0,20320.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,6.575,39.45,3.014,1
10340.0,20320.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,6.161,36.97,2.990,1
10340.0,20320.0,160.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,6.020,36.12,2.981,1
10340.0,20320.0,170.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,5.063,30.38,2.924,1
10340.0,20320.0,180.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,4.989,29.94,2.919,1
10340.0,20320.0,190.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,4.459,26.76,2.888,1
10340.0,20320.0,200.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,4.061,24.37,2.864,1
10340.0,20320.0,210.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,3.708,22.25,2.842,1
10340.0,20320.0,220.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,3.901,23.41,2.854,1
10340.0,20320.0,230.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,2.952,17.71,2.797,1
10340.0,20320.0,240.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,3.522,21.13,2.831,1
10340.0,20320.0,250.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,2.857,17.14,2.791,1
10340.0,20320.0,260.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,2.306,13.83,2.758,1
10340.0,20320.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,2.270,13.62,2.756,1
10340.0,20320.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.218,7.31,2.693,1
10340.0,20320.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.391,8.34,2.703,1
10340.0,20320.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,0.605,3.63,2.656,
10340.0,20320.0,310.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.417,8.50,2.705,1
10340.0,20320.0,320.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,0.809,4.85,2.669,
10340.0,20320.0,330.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,0.766,4.60,2.666,
10340.0,20320.0,340.0,20.0,20.0,10.0,VOLCANIC,FRESH,MEASURED,0.614,3.68,2.657,
10340.0,20320.0,350.0,20.0,20.0,10.0,VOLCANIC,FRESH,MEASURED,0.643,3.86,2.659,
10340.0,20320.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,MEASURED,0.020,0.12,2.621,
10340.0,20320.0,370.0,20.0,20.0,10.0,VOLCANIC,FRESH,MEASURED,0.505,3.03,2.650,
10340.0,20320.0,380.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,MEASURED,0.020,0.12,2.621,
10340.0,20320.0,390.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,MEASURED,0.245,1.47,2.635,
10340.0,20320.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,MEASURED,0.020,0.12,2.621,
10340.0,20320.0,410.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.020,0.12,2.621,
10340.0,20320.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.020,0.12,2.621,
10340.0,20320.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.020,0.12,2.621,
10340.0,20320.0,440.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.020,0.12,2.621,
10340.0,20340.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,6.220,37.32,2.993,1
10340.0,20340.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,6.479,38.88,3.009,1
10340.0,20340.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,6.165,36.99,2.990,1
10340.0,20340.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,6.100,36.60,2.986,1
10340.0,20340.0,160.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,4.848,29.09,2.911,1
10340.0,20340.0,170.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,4.600,27.60,2.896,1
10340.0,20340.0,180.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,4.479,26.87,2.889,1
10340.0,20340.0,190.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,4.082,24.49,2.865,1
10340.0,20340.0,200.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,4.231,25.38,2.874,1
10340.0,20340.0,210.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,3.906,23.44,2.854,1
10340.0,20340.0,220.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,2.718,16.31,2.783,1
10340.0,20340.0,230.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,2.976,17.86,2.799,1
10340.0,20340.0,240.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,2.722,16.33,2.783,1
10340.0,20340.0,250.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,2.279,13.68,2.757,1
10340.0,20340.0,260.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.373,8.24,2.702,1
10340.0,20340.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,2.038,12.23,2.742,1
10340.0,20340.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.590,9.54,2.715,1
10340.0,20340.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.261,7.56,2.696,1
10340.0,20340.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.336,8.02,2.700,1
10340.0,20340.0,310.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,0.728,4.37,2.664,
10340.0,20340.0,320.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.462,8.77,2.708,1
10340.0,20340.0,330.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,0.413,2.48,2.645,
10340.0,20340.0,340.0,20.0,20.0,10.0,VOLCANIC,FRESH,MEASURED,0.042,0.25,2.623,
10340.0,20340.0,350.0,20.0,20.0,10.0,VOLCANIC,FRESH,MEASURED,0.182,1.09,2.631,
10340.0,20340.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,MEASURED,0.020,0.12,2.621,
10340.0,20340.0,370.0,20.0,20.0,10.0,VOLCANIC,FRESH,MEASURED,0.028,0.17,2.622,
10340.0,20340.0,380.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,MEASURED,0.099,0.59,2.626,
10340.0,20340.0,390.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,MEASURED,0.143,0.86,2.629,
10340.0,20340.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,MEASURED,0.667,4.00,2.660,
10340.0,20340.0,410.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.163,0.98,2.630,
10340.0,20340.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.020,0.12,2.621,
10340.0,20340.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.020,0.12,2.621,
10340.0,20340.0,440.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.020,0.12,2.621,
10340.0,20360.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,5.509,33.06,2.951,1
10340.0,20360.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,5.377,32.26,2.943,1
10340.0,20360.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,5.225,31.35,2.934,1
10340.0,20360.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,3.885,23.31,2.853,1
10340.0,20360.0,160.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,4.106,24.63,2.866,1
10340.0,20360.0,170.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,4.541,27.25,2.892,1
10340.0,20360.0,180.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,4.230,25.38,2.874,1
10340.0,20360.0,190.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,3.504,21.02,2.830,1
10340.0,20360.0,200.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,2.361,14.16,2.762,1
10340.0,20360.0,210.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,2.919,17.51,2.795,1
10340.0,20360.0,220.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,2.718,16.31,2.783,1
10340.0,20360.0,230.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,2.423,14.54,2.765,1
10340.0,20360.0,240.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,2.392,14.35,2.764,1
10340.0,20360.0,250.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.598,9.59,2.716,1
10340.0,20360.0,260.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.477,8.86,2.709,1
10340.0,20360.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.157,6.94,2.689,
10340.0,20360.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.638,9.83,2.718,1
10340.0,20360.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,0.421,2.52,2.645,
10340.0,20360.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,0.917,5.50,2.675,
10340.0,20360.0,310.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,0.866,5.20,2.672,
10340.0,20360.0,320.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,0.523,3.14,2.651,
10340.0,20360.0,330.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,0.551,3.31,2.653,
10340.0,20360.0,340.0,20.0,20.0,10.0,VOLCANIC,FRESH,MEASURED,1.095,6.57,2.686,
10340.0,20360.0,350.0,20.0,20.0,10.0,VOLCANIC,FRESH,MEASURED,0.388,2.33,2.643,
10340.0,20360.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,MEASURED,0.188,1.13,2.631,
10340.0,20360.0,370.0,20.0,20.0,10.0,VOLCANIC,FRESH,MEASURED,0.573,3.44,2.654,
10340.0,20360.0,380.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,MEASURED,0.213,1.28,2.633,
10340.0,20360.0,390.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,MEASURED,0.074,0.44,2.624,
10340.0,20360.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,MEASURED,0.020,0.12,2.621,
10340.0,20360.0,410.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.151,0.91,2.629,
10340.0,20360.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.020,0.12,2.621,
10340.0,20360.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.210,1.26,2.633,
10340.0,20360.0,440.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.412,2.47,2.645,
10340.0,20380.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,4.376,26.26,2.883,1
10340.0,20380.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,4.781,28.68,2.907,1
10340.0,20380.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,4.246,25.48,2.875,1
10340.0,20380.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,4.606,27.63,2.896,1
10340.0,20380.0,160.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,3.768,22.61,2.846,1
10340.0,20380.0,170.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,2.757,16.54,2.785,1
10340.0,20380.0,180.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,3.032,18.19,2.802,1
10340.0,20380.0,190.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,2.904,17.42,2.794,1
10340.0,20380.0,200.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,2.287,13.72,2.757,1
10340.0,20380.0,210.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,2.520,15.12,2.771,1
10340.0,20380.0,220.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,2.361,14.17,2.762,1
10340.0,20380.0,230.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,2.228,13.37,2.754,1
10340.0,20380.0,240.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.993,11.96,2.740,1
10340.0,20380.0,250.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.900,11.40,2.734,1
10340.0,20380.0,260.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.722,10.33,2.723,1
10340.0,20380.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.508,9.05,2.711,1
10340.0,20380.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.275,7.65,2.697,1
10340.0,20380.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.293,7.76,2.698,1
10340.0,20380.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,0.327,1.96,2.640,
10340.0,20380.0,310.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,0.706,4.24,2.662,
10340.0,20380.0,320.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,0.020,0.12,2.621,
10340.0,20380.0,330.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,1.293,7.76,2.698,1
10340.0,20380.0,340.0,20.0,20.0,10.0,VOLCANIC,FRESH,MEASURED,0.437,2.62,2.646,
10340.0,20380.0,350.0,20.0,20.0,10.0,VOLCANIC,FRESH,MEASURED,0.462,2.77,2.648,
10340.0,20380.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,MEASURED,0.020,0.12,2.621,
10340.0,20380.0,370.0,20.0,20.0,10.0,VOLCANIC,FRESH,MEASURED,0.346,2.08,2.641,
10340.0,20380.0,380.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,MEASURED,0.095,0.57,2.626,
10340.0,20380.0,390.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,MEASURED,0.434,2.60,2.646,
10340.0,20380.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,MEASURED,0.090,0.54,2.625,
10340.0,20380.0,410.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.078,0.47,2.625,
10340.0,20380.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.686,4.12,2.661,
10340.0,20380.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.020,0.12,2.621,
10340.0,20380.0,440.0,20.0,20.0,10.0,VOLCANIC,OXIDE,MEASURED,0.535,3.21,2.652,
10340.0,20400.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,3.346,20.08,2.821,1
10340.0,20400.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,3.512,21.07,2.831,1
10340.0,20400.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,3.156,18.93,2.809,1
10340.0,20400.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,MEASURED,3.144,18.87,2.809,1
